images,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,id
traicifar447053,0,0,0,0,1,0,0,0,0,0,447053
traicifar247054,0,0,1,0,0,0,0,0,0,0,247054
traicifar747055,0,0,0,0,0,0,0,1,0,0,747055
traicifar547056,0,0,0,0,0,1,0,0,0,0,547056
traicifar347057,0,0,0,1,0,0,0,0,0,0,347057
traicifar947058,0,0,0,0,0,0,0,0,0,1,947058
traicifar547059,0,0,0,0,0,1,0,0,0,0,547059
traicifar847060,0,0,0,0,0,0,0,0,1,0,847060
traicifar047061,1,0,0,0,0,0,0,0,0,0,47061
traicifar047062,1,0,0,0,0,0,0,0,0,0,47062
traicifar047063,1,0,0,0,0,0,0,0,0,0,47063
traicifar847064,0,0,0,0,0,0,0,0,1,0,847064
traicifar047065,1,0,0,0,0,0,0,0,0,0,47065
traicifar047066,1,0,0,0,0,0,0,0,0,0,47066
traicifar947067,0,0,0,0,0,0,0,0,0,1,947067
traicifar047068,1,0,0,0,0,0,0,0,0,0,47068
traicifar447069,0,0,0,0,1,0,0,0,0,0,447069
traicifar947070,0,0,0,0,0,0,0,0,0,1,947070
traicifar947071,0,0,0,0,0,0,0,0,0,1,947071
traicifar847072,0,0,0,0,0,0,0,0,1,0,847072
traicifar447073,0,0,0,0,1,0,0,0,0,0,447073
traicifar947074,0,0,0,0,0,0,0,0,0,1,947074
traicifar447075,0,0,0,0,1,0,0,0,0,0,447075
traicifar247076,0,0,1,0,0,0,0,0,0,0,247076
traicifar647077,0,0,0,0,0,0,1,0,0,0,647077
traicifar047078,1,0,0,0,0,0,0,0,0,0,47078
traicifar047079,1,0,0,0,0,0,0,0,0,0,47079
traicifar347080,0,0,0,1,0,0,0,0,0,0,347080
traicifar147081,0,1,0,0,0,0,0,0,0,0,147081
traicifar747082,0,0,0,0,0,0,0,1,0,0,747082
traicifar047083,1,0,0,0,0,0,0,0,0,0,47083
traicifar647084,0,0,0,0,0,0,1,0,0,0,647084
traicifar547085,0,0,0,0,0,1,0,0,0,0,547085
traicifar547086,0,0,0,0,0,1,0,0,0,0,547086
traicifar047087,1,0,0,0,0,0,0,0,0,0,47087
traicifar947088,0,0,0,0,0,0,0,0,0,1,947088
traicifar447089,0,0,0,0,1,0,0,0,0,0,447089
traicifar947090,0,0,0,0,0,0,0,0,0,1,947090
traicifar347091,0,0,0,1,0,0,0,0,0,0,347091
traicifar147092,0,1,0,0,0,0,0,0,0,0,147092
traicifar447093,0,0,0,0,1,0,0,0,0,0,447093
traicifar947094,0,0,0,0,0,0,0,0,0,1,947094
traicifar347095,0,0,0,1,0,0,0,0,0,0,347095
traicifar547096,0,0,0,0,0,1,0,0,0,0,547096
traicifar647097,0,0,0,0,0,0,1,0,0,0,647097
traicifar147098,0,1,0,0,0,0,0,0,0,0,147098
traicifar547099,0,0,0,0,0,1,0,0,0,0,547099
traicifar747100,0,0,0,0,0,0,0,1,0,0,747100
traicifar547101,0,0,0,0,0,1,0,0,0,0,547101
traicifar047102,1,0,0,0,0,0,0,0,0,0,47102
traicifar047103,1,0,0,0,0,0,0,0,0,0,47103
traicifar847104,0,0,0,0,0,0,0,0,1,0,847104
traicifar347105,0,0,0,1,0,0,0,0,0,0,347105
traicifar647106,0,0,0,0,0,0,1,0,0,0,647106
traicifar647107,0,0,0,0,0,0,1,0,0,0,647107
traicifar547108,0,0,0,0,0,1,0,0,0,0,547108
traicifar347109,0,0,0,1,0,0,0,0,0,0,347109
traicifar347110,0,0,0,1,0,0,0,0,0,0,347110
traicifar247111,0,0,1,0,0,0,0,0,0,0,247111
traicifar947112,0,0,0,0,0,0,0,0,0,1,947112
traicifar647113,0,0,0,0,0,0,1,0,0,0,647113
traicifar547114,0,0,0,0,0,1,0,0,0,0,547114
traicifar947115,0,0,0,0,0,0,0,0,0,1,947115
traicifar447116,0,0,0,0,1,0,0,0,0,0,447116
traicifar347117,0,0,0,1,0,0,0,0,0,0,347117
traicifar747118,0,0,0,0,0,0,0,1,0,0,747118
traicifar647119,0,0,0,0,0,0,1,0,0,0,647119
traicifar347120,0,0,0,1,0,0,0,0,0,0,347120
traicifar247121,0,0,1,0,0,0,0,0,0,0,247121
traicifar747122,0,0,0,0,0,0,0,1,0,0,747122
traicifar447123,0,0,0,0,1,0,0,0,0,0,447123
traicifar447124,0,0,0,0,1,0,0,0,0,0,447124
traicifar547125,0,0,0,0,0,1,0,0,0,0,547125
traicifar947126,0,0,0,0,0,0,0,0,0,1,947126
traicifar247127,0,0,1,0,0,0,0,0,0,0,247127
traicifar247128,0,0,1,0,0,0,0,0,0,0,247128
traicifar247129,0,0,1,0,0,0,0,0,0,0,247129
traicifar047130,1,0,0,0,0,0,0,0,0,0,47130
traicifar747131,0,0,0,0,0,0,0,1,0,0,747131
traicifar947132,0,0,0,0,0,0,0,0,0,1,947132
traicifar347133,0,0,0,1,0,0,0,0,0,0,347133
traicifar647134,0,0,0,0,0,0,1,0,0,0,647134
traicifar347135,0,0,0,1,0,0,0,0,0,0,347135
traicifar147136,0,1,0,0,0,0,0,0,0,0,147136
traicifar247137,0,0,1,0,0,0,0,0,0,0,247137
traicifar947138,0,0,0,0,0,0,0,0,0,1,947138
traicifar947139,0,0,0,0,0,0,0,0,0,1,947139
traicifar647140,0,0,0,0,0,0,1,0,0,0,647140
traicifar947141,0,0,0,0,0,0,0,0,0,1,947141
traicifar747142,0,0,0,0,0,0,0,1,0,0,747142
traicifar247143,0,0,1,0,0,0,0,0,0,0,247143
traicifar847144,0,0,0,0,0,0,0,0,1,0,847144
traicifar147145,0,1,0,0,0,0,0,0,0,0,147145
traicifar047146,1,0,0,0,0,0,0,0,0,0,47146
traicifar847147,0,0,0,0,0,0,0,0,1,0,847147
traicifar847148,0,0,0,0,0,0,0,0,1,0,847148
traicifar647149,0,0,0,0,0,0,1,0,0,0,647149
traicifar747150,0,0,0,0,0,0,0,1,0,0,747150
traicifar547151,0,0,0,0,0,1,0,0,0,0,547151
traicifar547152,0,0,0,0,0,1,0,0,0,0,547152
traicifar147153,0,1,0,0,0,0,0,0,0,0,147153
traicifar447154,0,0,0,0,1,0,0,0,0,0,447154
traicifar947155,0,0,0,0,0,0,0,0,0,1,947155
traicifar347156,0,0,0,1,0,0,0,0,0,0,347156
traicifar947157,0,0,0,0,0,0,0,0,0,1,947157
traicifar747158,0,0,0,0,0,0,0,1,0,0,747158
traicifar747159,0,0,0,0,0,0,0,1,0,0,747159
traicifar047160,1,0,0,0,0,0,0,0,0,0,47160
traicifar347161,0,0,0,1,0,0,0,0,0,0,347161
traicifar347162,0,0,0,1,0,0,0,0,0,0,347162
traicifar347163,0,0,0,1,0,0,0,0,0,0,347163
traicifar247164,0,0,1,0,0,0,0,0,0,0,247164
traicifar047165,1,0,0,0,0,0,0,0,0,0,47165
traicifar247166,0,0,1,0,0,0,0,0,0,0,247166
traicifar347167,0,0,0,1,0,0,0,0,0,0,347167
traicifar447168,0,0,0,0,1,0,0,0,0,0,447168
traicifar547169,0,0,0,0,0,1,0,0,0,0,547169
traicifar947170,0,0,0,0,0,0,0,0,0,1,947170
traicifar447171,0,0,0,0,1,0,0,0,0,0,447171
traicifar447172,0,0,0,0,1,0,0,0,0,0,447172
traicifar347173,0,0,0,1,0,0,0,0,0,0,347173
traicifar547174,0,0,0,0,0,1,0,0,0,0,547174
traicifar347175,0,0,0,1,0,0,0,0,0,0,347175
traicifar347176,0,0,0,1,0,0,0,0,0,0,347176
traicifar047177,1,0,0,0,0,0,0,0,0,0,47177
traicifar047178,1,0,0,0,0,0,0,0,0,0,47178
traicifar147179,0,1,0,0,0,0,0,0,0,0,147179
traicifar347180,0,0,0,1,0,0,0,0,0,0,347180
traicifar047181,1,0,0,0,0,0,0,0,0,0,47181
traicifar047182,1,0,0,0,0,0,0,0,0,0,47182
traicifar147183,0,1,0,0,0,0,0,0,0,0,147183
traicifar547184,0,0,0,0,0,1,0,0,0,0,547184
traicifar247185,0,0,1,0,0,0,0,0,0,0,247185
traicifar747186,0,0,0,0,0,0,0,1,0,0,747186
traicifar347187,0,0,0,1,0,0,0,0,0,0,347187
traicifar647188,0,0,0,0,0,0,1,0,0,0,647188
traicifar047189,1,0,0,0,0,0,0,0,0,0,47189
traicifar747190,0,0,0,0,0,0,0,1,0,0,747190
traicifar047191,1,0,0,0,0,0,0,0,0,0,47191
traicifar447192,0,0,0,0,1,0,0,0,0,0,447192
traicifar447193,0,0,0,0,1,0,0,0,0,0,447193
traicifar347194,0,0,0,1,0,0,0,0,0,0,347194
traicifar947195,0,0,0,0,0,0,0,0,0,1,947195
traicifar547196,0,0,0,0,0,1,0,0,0,0,547196
traicifar947197,0,0,0,0,0,0,0,0,0,1,947197
traicifar247198,0,0,1,0,0,0,0,0,0,0,247198
traicifar047199,1,0,0,0,0,0,0,0,0,0,47199
traicifar747200,0,0,0,0,0,0,0,1,0,0,747200
traicifar947201,0,0,0,0,0,0,0,0,0,1,947201
traicifar747202,0,0,0,0,0,0,0,1,0,0,747202
traicifar147203,0,1,0,0,0,0,0,0,0,0,147203
traicifar347204,0,0,0,1,0,0,0,0,0,0,347204
traicifar747205,0,0,0,0,0,0,0,1,0,0,747205
traicifar647206,0,0,0,0,0,0,1,0,0,0,647206
traicifar847207,0,0,0,0,0,0,0,0,1,0,847207
traicifar247208,0,0,1,0,0,0,0,0,0,0,247208
traicifar347209,0,0,0,1,0,0,0,0,0,0,347209
traicifar547210,0,0,0,0,0,1,0,0,0,0,547210
traicifar747211,0,0,0,0,0,0,0,1,0,0,747211
traicifar247212,0,0,1,0,0,0,0,0,0,0,247212
traicifar147213,0,1,0,0,0,0,0,0,0,0,147213
traicifar447214,0,0,0,0,1,0,0,0,0,0,447214
traicifar347215,0,0,0,1,0,0,0,0,0,0,347215
traicifar547216,0,0,0,0,0,1,0,0,0,0,547216
traicifar347217,0,0,0,1,0,0,0,0,0,0,347217
traicifar547218,0,0,0,0,0,1,0,0,0,0,547218
traicifar647219,0,0,0,0,0,0,1,0,0,0,647219
traicifar947220,0,0,0,0,0,0,0,0,0,1,947220
traicifar647221,0,0,0,0,0,0,1,0,0,0,647221
traicifar747222,0,0,0,0,0,0,0,1,0,0,747222
traicifar347223,0,0,0,1,0,0,0,0,0,0,347223
traicifar547224,0,0,0,0,0,1,0,0,0,0,547224
traicifar947225,0,0,0,0,0,0,0,0,0,1,947225
traicifar947226,0,0,0,0,0,0,0,0,0,1,947226
traicifar647227,0,0,0,0,0,0,1,0,0,0,647227
traicifar747228,0,0,0,0,0,0,0,1,0,0,747228
traicifar547229,0,0,0,0,0,1,0,0,0,0,547229
traicifar747230,0,0,0,0,0,0,0,1,0,0,747230
traicifar647231,0,0,0,0,0,0,1,0,0,0,647231
traicifar247232,0,0,1,0,0,0,0,0,0,0,247232
traicifar047233,1,0,0,0,0,0,0,0,0,0,47233
traicifar447234,0,0,0,0,1,0,0,0,0,0,447234
traicifar147235,0,1,0,0,0,0,0,0,0,0,147235
traicifar347236,0,0,0,1,0,0,0,0,0,0,347236
traicifar447237,0,0,0,0,1,0,0,0,0,0,447237
traicifar647238,0,0,0,0,0,0,1,0,0,0,647238
traicifar147239,0,1,0,0,0,0,0,0,0,0,147239
traicifar047240,1,0,0,0,0,0,0,0,0,0,47240
traicifar447241,0,0,0,0,1,0,0,0,0,0,447241
traicifar947242,0,0,0,0,0,0,0,0,0,1,947242
traicifar247243,0,0,1,0,0,0,0,0,0,0,247243
traicifar747244,0,0,0,0,0,0,0,1,0,0,747244
traicifar947245,0,0,0,0,0,0,0,0,0,1,947245
traicifar047246,1,0,0,0,0,0,0,0,0,0,47246
traicifar247247,0,0,1,0,0,0,0,0,0,0,247247
traicifar147248,0,1,0,0,0,0,0,0,0,0,147248
traicifar947249,0,0,0,0,0,0,0,0,0,1,947249
traicifar047250,1,0,0,0,0,0,0,0,0,0,47250
traicifar347251,0,0,0,1,0,0,0,0,0,0,347251
traicifar547252,0,0,0,0,0,1,0,0,0,0,547252
traicifar147253,0,1,0,0,0,0,0,0,0,0,147253
traicifar747254,0,0,0,0,0,0,0,1,0,0,747254
traicifar247255,0,0,1,0,0,0,0,0,0,0,247255
traicifar647256,0,0,0,0,0,0,1,0,0,0,647256
traicifar147257,0,1,0,0,0,0,0,0,0,0,147257
traicifar847258,0,0,0,0,0,0,0,0,1,0,847258
traicifar147259,0,1,0,0,0,0,0,0,0,0,147259
traicifar147260,0,1,0,0,0,0,0,0,0,0,147260
traicifar647261,0,0,0,0,0,0,1,0,0,0,647261
traicifar747262,0,0,0,0,0,0,0,1,0,0,747262
traicifar347263,0,0,0,1,0,0,0,0,0,0,347263
traicifar147264,0,1,0,0,0,0,0,0,0,0,147264
traicifar047265,1,0,0,0,0,0,0,0,0,0,47265
traicifar747266,0,0,0,0,0,0,0,1,0,0,747266
traicifar747267,0,0,0,0,0,0,0,1,0,0,747267
traicifar247268,0,0,1,0,0,0,0,0,0,0,247268
traicifar147269,0,1,0,0,0,0,0,0,0,0,147269
traicifar647270,0,0,0,0,0,0,1,0,0,0,647270
traicifar347271,0,0,0,1,0,0,0,0,0,0,347271
traicifar547272,0,0,0,0,0,1,0,0,0,0,547272
traicifar747273,0,0,0,0,0,0,0,1,0,0,747273
traicifar447274,0,0,0,0,1,0,0,0,0,0,447274
traicifar647275,0,0,0,0,0,0,1,0,0,0,647275
traicifar047276,1,0,0,0,0,0,0,0,0,0,47276
traicifar247277,0,0,1,0,0,0,0,0,0,0,247277
traicifar247278,0,0,1,0,0,0,0,0,0,0,247278
traicifar047279,1,0,0,0,0,0,0,0,0,0,47279
traicifar247280,0,0,1,0,0,0,0,0,0,0,247280
traicifar447281,0,0,0,0,1,0,0,0,0,0,447281
traicifar547282,0,0,0,0,0,1,0,0,0,0,547282
traicifar247283,0,0,1,0,0,0,0,0,0,0,247283
traicifar647284,0,0,0,0,0,0,1,0,0,0,647284
traicifar947285,0,0,0,0,0,0,0,0,0,1,947285
traicifar747286,0,0,0,0,0,0,0,1,0,0,747286
traicifar647287,0,0,0,0,0,0,1,0,0,0,647287
traicifar447288,0,0,0,0,1,0,0,0,0,0,447288
traicifar647289,0,0,0,0,0,0,1,0,0,0,647289
traicifar447290,0,0,0,0,1,0,0,0,0,0,447290
traicifar547291,0,0,0,0,0,1,0,0,0,0,547291
traicifar747292,0,0,0,0,0,0,0,1,0,0,747292
traicifar747293,0,0,0,0,0,0,0,1,0,0,747293
traicifar447294,0,0,0,0,1,0,0,0,0,0,447294
traicifar947295,0,0,0,0,0,0,0,0,0,1,947295
traicifar147296,0,1,0,0,0,0,0,0,0,0,147296
traicifar347297,0,0,0,1,0,0,0,0,0,0,347297
traicifar247298,0,0,1,0,0,0,0,0,0,0,247298
traicifar847299,0,0,0,0,0,0,0,0,1,0,847299
traicifar347300,0,0,0,1,0,0,0,0,0,0,347300
traicifar147301,0,1,0,0,0,0,0,0,0,0,147301
traicifar747302,0,0,0,0,0,0,0,1,0,0,747302
traicifar147303,0,1,0,0,0,0,0,0,0,0,147303
traicifar347304,0,0,0,1,0,0,0,0,0,0,347304
traicifar247305,0,0,1,0,0,0,0,0,0,0,247305
traicifar747306,0,0,0,0,0,0,0,1,0,0,747306
traicifar847307,0,0,0,0,0,0,0,0,1,0,847307
traicifar847308,0,0,0,0,0,0,0,0,1,0,847308
traicifar147309,0,1,0,0,0,0,0,0,0,0,147309
traicifar547310,0,0,0,0,0,1,0,0,0,0,547310
traicifar347311,0,0,0,1,0,0,0,0,0,0,347311
traicifar547312,0,0,0,0,0,1,0,0,0,0,547312
traicifar447313,0,0,0,0,1,0,0,0,0,0,447313
traicifar947314,0,0,0,0,0,0,0,0,0,1,947314
traicifar247315,0,0,1,0,0,0,0,0,0,0,247315
traicifar547316,0,0,0,0,0,1,0,0,0,0,547316
traicifar547317,0,0,0,0,0,1,0,0,0,0,547317
traicifar847318,0,0,0,0,0,0,0,0,1,0,847318
traicifar747319,0,0,0,0,0,0,0,1,0,0,747319
traicifar147320,0,1,0,0,0,0,0,0,0,0,147320
traicifar247321,0,0,1,0,0,0,0,0,0,0,247321
traicifar047322,1,0,0,0,0,0,0,0,0,0,47322
traicifar847323,0,0,0,0,0,0,0,0,1,0,847323
traicifar047324,1,0,0,0,0,0,0,0,0,0,47324
traicifar047325,1,0,0,0,0,0,0,0,0,0,47325
traicifar947326,0,0,0,0,0,0,0,0,0,1,947326
traicifar147327,0,1,0,0,0,0,0,0,0,0,147327
traicifar047328,1,0,0,0,0,0,0,0,0,0,47328
traicifar847329,0,0,0,0,0,0,0,0,1,0,847329
traicifar047330,1,0,0,0,0,0,0,0,0,0,47330
traicifar547331,0,0,0,0,0,1,0,0,0,0,547331
traicifar647332,0,0,0,0,0,0,1,0,0,0,647332
traicifar247333,0,0,1,0,0,0,0,0,0,0,247333
traicifar047334,1,0,0,0,0,0,0,0,0,0,47334
traicifar847335,0,0,0,0,0,0,0,0,1,0,847335
traicifar247336,0,0,1,0,0,0,0,0,0,0,247336
traicifar247337,0,0,1,0,0,0,0,0,0,0,247337
traicifar547338,0,0,0,0,0,1,0,0,0,0,547338
traicifar247339,0,0,1,0,0,0,0,0,0,0,247339
traicifar447340,0,0,0,0,1,0,0,0,0,0,447340
traicifar547341,0,0,0,0,0,1,0,0,0,0,547341
traicifar447342,0,0,0,0,1,0,0,0,0,0,447342
traicifar247343,0,0,1,0,0,0,0,0,0,0,247343
traicifar647344,0,0,0,0,0,0,1,0,0,0,647344
traicifar447345,0,0,0,0,1,0,0,0,0,0,447345
traicifar747346,0,0,0,0,0,0,0,1,0,0,747346
traicifar947347,0,0,0,0,0,0,0,0,0,1,947347
traicifar847348,0,0,0,0,0,0,0,0,1,0,847348
traicifar947349,0,0,0,0,0,0,0,0,0,1,947349
traicifar347350,0,0,0,1,0,0,0,0,0,0,347350
traicifar647351,0,0,0,0,0,0,1,0,0,0,647351
traicifar247352,0,0,1,0,0,0,0,0,0,0,247352
traicifar247353,0,0,1,0,0,0,0,0,0,0,247353
traicifar147354,0,1,0,0,0,0,0,0,0,0,147354
traicifar047355,1,0,0,0,0,0,0,0,0,0,47355
traicifar647356,0,0,0,0,0,0,1,0,0,0,647356
traicifar347357,0,0,0,1,0,0,0,0,0,0,347357
traicifar047358,1,0,0,0,0,0,0,0,0,0,47358
traicifar547359,0,0,0,0,0,1,0,0,0,0,547359
traicifar547360,0,0,0,0,0,1,0,0,0,0,547360
traicifar247361,0,0,1,0,0,0,0,0,0,0,247361
traicifar847362,0,0,0,0,0,0,0,0,1,0,847362
traicifar947363,0,0,0,0,0,0,0,0,0,1,947363
traicifar547364,0,0,0,0,0,1,0,0,0,0,547364
traicifar147365,0,1,0,0,0,0,0,0,0,0,147365
traicifar547366,0,0,0,0,0,1,0,0,0,0,547366
traicifar347367,0,0,0,1,0,0,0,0,0,0,347367
traicifar247368,0,0,1,0,0,0,0,0,0,0,247368
traicifar547369,0,0,0,0,0,1,0,0,0,0,547369
traicifar347370,0,0,0,1,0,0,0,0,0,0,347370
traicifar047371,1,0,0,0,0,0,0,0,0,0,47371
traicifar647372,0,0,0,0,0,0,1,0,0,0,647372
traicifar247373,0,0,1,0,0,0,0,0,0,0,247373
traicifar247374,0,0,1,0,0,0,0,0,0,0,247374
traicifar547375,0,0,0,0,0,1,0,0,0,0,547375
traicifar947376,0,0,0,0,0,0,0,0,0,1,947376
traicifar047377,1,0,0,0,0,0,0,0,0,0,47377
traicifar647378,0,0,0,0,0,0,1,0,0,0,647378
traicifar747379,0,0,0,0,0,0,0,1,0,0,747379
traicifar647380,0,0,0,0,0,0,1,0,0,0,647380
traicifar547381,0,0,0,0,0,1,0,0,0,0,547381
traicifar147382,0,1,0,0,0,0,0,0,0,0,147382
traicifar947383,0,0,0,0,0,0,0,0,0,1,947383
traicifar847384,0,0,0,0,0,0,0,0,1,0,847384
traicifar147385,0,1,0,0,0,0,0,0,0,0,147385
traicifar447386,0,0,0,0,1,0,0,0,0,0,447386
traicifar947387,0,0,0,0,0,0,0,0,0,1,947387
traicifar447388,0,0,0,0,1,0,0,0,0,0,447388
traicifar447389,0,0,0,0,1,0,0,0,0,0,447389
traicifar147390,0,1,0,0,0,0,0,0,0,0,147390
traicifar547391,0,0,0,0,0,1,0,0,0,0,547391
traicifar947392,0,0,0,0,0,0,0,0,0,1,947392
traicifar847393,0,0,0,0,0,0,0,0,1,0,847393
traicifar847394,0,0,0,0,0,0,0,0,1,0,847394
traicifar547395,0,0,0,0,0,1,0,0,0,0,547395
traicifar547396,0,0,0,0,0,1,0,0,0,0,547396
traicifar247397,0,0,1,0,0,0,0,0,0,0,247397
traicifar847398,0,0,0,0,0,0,0,0,1,0,847398
traicifar347399,0,0,0,1,0,0,0,0,0,0,347399
traicifar947400,0,0,0,0,0,0,0,0,0,1,947400
traicifar147401,0,1,0,0,0,0,0,0,0,0,147401
traicifar547402,0,0,0,0,0,1,0,0,0,0,547402
traicifar247403,0,0,1,0,0,0,0,0,0,0,247403
traicifar647404,0,0,0,0,0,0,1,0,0,0,647404
traicifar747405,0,0,0,0,0,0,0,1,0,0,747405
traicifar847406,0,0,0,0,0,0,0,0,1,0,847406
traicifar947407,0,0,0,0,0,0,0,0,0,1,947407
traicifar347408,0,0,0,1,0,0,0,0,0,0,347408
traicifar247409,0,0,1,0,0,0,0,0,0,0,247409
traicifar347410,0,0,0,1,0,0,0,0,0,0,347410
traicifar847411,0,0,0,0,0,0,0,0,1,0,847411
traicifar147412,0,1,0,0,0,0,0,0,0,0,147412
traicifar947413,0,0,0,0,0,0,0,0,0,1,947413
traicifar347414,0,0,0,1,0,0,0,0,0,0,347414
traicifar347415,0,0,0,1,0,0,0,0,0,0,347415
traicifar847416,0,0,0,0,0,0,0,0,1,0,847416
traicifar347417,0,0,0,1,0,0,0,0,0,0,347417
traicifar147418,0,1,0,0,0,0,0,0,0,0,147418
traicifar547419,0,0,0,0,0,1,0,0,0,0,547419
traicifar847420,0,0,0,0,0,0,0,0,1,0,847420
traicifar347421,0,0,0,1,0,0,0,0,0,0,347421
traicifar147422,0,1,0,0,0,0,0,0,0,0,147422
traicifar747423,0,0,0,0,0,0,0,1,0,0,747423
traicifar247424,0,0,1,0,0,0,0,0,0,0,247424
traicifar347425,0,0,0,1,0,0,0,0,0,0,347425
traicifar647426,0,0,0,0,0,0,1,0,0,0,647426
traicifar947427,0,0,0,0,0,0,0,0,0,1,947427
traicifar147428,0,1,0,0,0,0,0,0,0,0,147428
traicifar347429,0,0,0,1,0,0,0,0,0,0,347429
traicifar747430,0,0,0,0,0,0,0,1,0,0,747430
traicifar447431,0,0,0,0,1,0,0,0,0,0,447431
traicifar047432,1,0,0,0,0,0,0,0,0,0,47432
traicifar947433,0,0,0,0,0,0,0,0,0,1,947433
traicifar547434,0,0,0,0,0,1,0,0,0,0,547434
traicifar247435,0,0,1,0,0,0,0,0,0,0,247435
traicifar547436,0,0,0,0,0,1,0,0,0,0,547436
traicifar847437,0,0,0,0,0,0,0,0,1,0,847437
traicifar447438,0,0,0,0,1,0,0,0,0,0,447438
traicifar047439,1,0,0,0,0,0,0,0,0,0,47439
traicifar147440,0,1,0,0,0,0,0,0,0,0,147440
traicifar547441,0,0,0,0,0,1,0,0,0,0,547441
traicifar447442,0,0,0,0,1,0,0,0,0,0,447442
traicifar947443,0,0,0,0,0,0,0,0,0,1,947443
traicifar947444,0,0,0,0,0,0,0,0,0,1,947444
traicifar347445,0,0,0,1,0,0,0,0,0,0,347445
traicifar247446,0,0,1,0,0,0,0,0,0,0,247446
traicifar947447,0,0,0,0,0,0,0,0,0,1,947447
traicifar747448,0,0,0,0,0,0,0,1,0,0,747448
traicifar747449,0,0,0,0,0,0,0,1,0,0,747449
traicifar447450,0,0,0,0,1,0,0,0,0,0,447450
traicifar547451,0,0,0,0,0,1,0,0,0,0,547451
traicifar947452,0,0,0,0,0,0,0,0,0,1,947452
traicifar347453,0,0,0,1,0,0,0,0,0,0,347453
traicifar947454,0,0,0,0,0,0,0,0,0,1,947454
traicifar147455,0,1,0,0,0,0,0,0,0,0,147455
traicifar047456,1,0,0,0,0,0,0,0,0,0,47456
traicifar647457,0,0,0,0,0,0,1,0,0,0,647457
traicifar747458,0,0,0,0,0,0,0,1,0,0,747458
traicifar747459,0,0,0,0,0,0,0,1,0,0,747459
traicifar147460,0,1,0,0,0,0,0,0,0,0,147460
traicifar147461,0,1,0,0,0,0,0,0,0,0,147461
traicifar547462,0,0,0,0,0,1,0,0,0,0,547462
traicifar447463,0,0,0,0,1,0,0,0,0,0,447463
traicifar247464,0,0,1,0,0,0,0,0,0,0,247464
traicifar447465,0,0,0,0,1,0,0,0,0,0,447465
traicifar447466,0,0,0,0,1,0,0,0,0,0,447466
traicifar747467,0,0,0,0,0,0,0,1,0,0,747467
traicifar147468,0,1,0,0,0,0,0,0,0,0,147468
traicifar447469,0,0,0,0,1,0,0,0,0,0,447469
traicifar547470,0,0,0,0,0,1,0,0,0,0,547470
traicifar547471,0,0,0,0,0,1,0,0,0,0,547471
traicifar747472,0,0,0,0,0,0,0,1,0,0,747472
traicifar647473,0,0,0,0,0,0,1,0,0,0,647473
traicifar747474,0,0,0,0,0,0,0,1,0,0,747474
traicifar347475,0,0,0,1,0,0,0,0,0,0,347475
traicifar147476,0,1,0,0,0,0,0,0,0,0,147476
traicifar847477,0,0,0,0,0,0,0,0,1,0,847477
traicifar947478,0,0,0,0,0,0,0,0,0,1,947478
traicifar647479,0,0,0,0,0,0,1,0,0,0,647479
traicifar147480,0,1,0,0,0,0,0,0,0,0,147480
traicifar647481,0,0,0,0,0,0,1,0,0,0,647481
traicifar747482,0,0,0,0,0,0,0,1,0,0,747482
traicifar847483,0,0,0,0,0,0,0,0,1,0,847483
traicifar547484,0,0,0,0,0,1,0,0,0,0,547484
traicifar247485,0,0,1,0,0,0,0,0,0,0,247485
traicifar547486,0,0,0,0,0,1,0,0,0,0,547486
traicifar647487,0,0,0,0,0,0,1,0,0,0,647487
traicifar247488,0,0,1,0,0,0,0,0,0,0,247488
traicifar747489,0,0,0,0,0,0,0,1,0,0,747489
traicifar947490,0,0,0,0,0,0,0,0,0,1,947490
traicifar147491,0,1,0,0,0,0,0,0,0,0,147491
traicifar847492,0,0,0,0,0,0,0,0,1,0,847492
traicifar047493,1,0,0,0,0,0,0,0,0,0,47493
traicifar147494,0,1,0,0,0,0,0,0,0,0,147494
traicifar047495,1,0,0,0,0,0,0,0,0,0,47495
traicifar747496,0,0,0,0,0,0,0,1,0,0,747496
traicifar747497,0,0,0,0,0,0,0,1,0,0,747497
traicifar547498,0,0,0,0,0,1,0,0,0,0,547498
traicifar947499,0,0,0,0,0,0,0,0,0,1,947499
traicifar347500,0,0,0,1,0,0,0,0,0,0,347500
traicifar547501,0,0,0,0,0,1,0,0,0,0,547501
traicifar247502,0,0,1,0,0,0,0,0,0,0,247502
traicifar247503,0,0,1,0,0,0,0,0,0,0,247503
traicifar047504,1,0,0,0,0,0,0,0,0,0,47504
traicifar147505,0,1,0,0,0,0,0,0,0,0,147505
traicifar147506,0,1,0,0,0,0,0,0,0,0,147506
traicifar447507,0,0,0,0,1,0,0,0,0,0,447507
traicifar547508,0,0,0,0,0,1,0,0,0,0,547508
traicifar947509,0,0,0,0,0,0,0,0,0,1,947509
traicifar347510,0,0,0,1,0,0,0,0,0,0,347510
traicifar247511,0,0,1,0,0,0,0,0,0,0,247511
traicifar147512,0,1,0,0,0,0,0,0,0,0,147512
traicifar347513,0,0,0,1,0,0,0,0,0,0,347513
traicifar347514,0,0,0,1,0,0,0,0,0,0,347514
traicifar247515,0,0,1,0,0,0,0,0,0,0,247515
traicifar847516,0,0,0,0,0,0,0,0,1,0,847516
traicifar047517,1,0,0,0,0,0,0,0,0,0,47517
